,GCcleanPOBlat,GCcleanPOBlon,Unnamed: 0_x,count,cleanPOBtown_x,cleanPOBcnty_x,cleanPOBst_x,GCcleanPOBplace_x,Unnamed: 0_y,ersatz_id,rawPOB,cleanPOBtown_y,cleanPOBcnty_y,cleanPOBst_y,GCcleanPOBprec,GCcleanPOBplace_y
1455,40.4603125,-88.0953201,2,2,2,0,2,2,6927,6928,Pnxton Ill,Paxton,,Illinois,town,Paxton IL
1456,40.4606471,-86.62807740000002,1,1,1,0,1,1,11366,11367,Owasco Ind,Owasco,,Indiana,town,Owasco IN
1457,40.46111079999999,-96.5094615,1,1,1,0,1,1,10788,10789,Adams Nebr,Adams,,Nebraska,town,Adams NE
1458,40.46201720000001,-78.199732,1,1,1,0,1,1,2890,2891,Williamsburg Pa,Williamsburg,,Pennsylvania,town,Williamsburg PA
1459,40.4653118,-88.3758875,8,8,8,0,8,8,3816,3817,Gibson City Ill,Gibson City,,Illinois,town,Gibson City IL
1460,40.4661513,-90.0917851,1,1,1,0,1,1,832,833,Bryant Ill,Bryant,,Illinois,town,Bryant IL
1461,40.46623220000001,-87.8012888,1,1,1,0,1,1,24787,24788,East Lynn Ill,East Lynn,,Illinois,town,East Lynn IL
1462,40.46725870000001,-87.6683573,1,1,1,0,1,1,18231,18232,Hoopeston Ill,Hoopeston,,Illinois,town,Hoopeston IL
1463,40.46872784,-79.98117875,1,1,0,1,1,1,1655,1656,Allegheny Pa,,Allegheny,Pennsylvania,county,Allegheny County PA
1464,40.4691664,-93.9871736,1,1,1,0,1,1,16246,16247,Eagleville Mo,Eagleville,,Missouri,town,Eagleville MO
1465,40.4722934,-78.4241804,1,1,1,0,1,1,27931,27932,Eldorado Pa,Eldorado Altoona,,Pennsylvania,town,Eldorado Altoona PA
1466,40.4733743,-90.2917904,1,1,1,0,1,1,21036,21037,Smithfield Ill,Smithfield,,Illinois,town,Smithfield IL
1467,40.4739983,-89.0420743,1,1,1,0,1,1,8447,8448,Rloomington Ill,Bloomington,,Illinois,town,Bloomington Illinois
1468,40.4741686,-95.7336054,1,1,1,0,1,1,22020,22021,Peru Nebr,Peru,,Nebraska,town,Peru NE
1469,40.4752789,-93.9268947,1,1,1,0,1,1,4265,4266,Blithdale Mo,Blythedale,,Missouri,town,Blythedale MO
1470,40.4755974,-85.4944168,1,1,1,0,1,1,12617,12618,Upland Ind,Upland,,Indiana,town,Upland IN
1471,40.4764247,-86.5241649,1,1,1,0,1,1,17980,17981,Cutler Ind,Cutler,,Indiana,town,Cutler IN
1472,40.47696060000001,-93.0032614,1,1,1,0,1,1,25884,25885,Unionville Mo,Unionville,,Missouri,town,Unionville MO
1473,40.4773015,-77.4508224,1,1,1,0,1,1,30315,30316,Spruce Hill Pa,Spruce Hill,,Pennsylvania,town,Spruce Hill PA
1474,40.478094,-85.96665340000001,2,2,2,0,2,2,20389,20390,Greentown Ind,Greentown,,Indiana,town,Greentown IN
1475,40.47900808,-93.01608691,1,1,0,1,1,1,26253,26254,Putnam county Mo,,Putname,Missouri,county,Putnam County MO
1476,40.4803144,-86.39471879999998,1,1,1,0,1,1,1809,1810,Burlington Ind,Burlington,,Indiana,town,Burlington IN
1477,40.4811721,-82.5407213,1,1,1,0,1,1,27644,27645,Frederickstown Ohio,Fredericktown,,Ohio,town,Fredericktown OH
1478,40.482293,-78.5516827,1,1,1,0,1,1,20206,20207,Gallitzin Pa,Gallitzin,,Pennsylvania,town,Gallitzin PA
1479,40.4842027,-88.9936873,8,8,8,0,8,8,8392,8393,Bloomington Ill,Bloomington,,Illinois,town,Bloomington IL
1480,40.4855492,-94.2885672,1,1,1,0,1,1,11729,11730,Allendale Mo,Allendale,,Missouri,town,Allendale MO
1481,40.485833,-83.9225,1,1,1,0,1,1,24613,24614,Lake View Ohio Sept I8,Lakeview,,Ohio,town,Lakeview Ohio
1482,40.486427,-86.13360329999998,9,9,9,0,9,9,337,338,Kokomo Ind,Kokomo,,Indiana,town,Kokomo IN
1483,40.48749160000001,-94.4110695,3,3,3,0,3,3,11733,11734,Grant City Mo,Grant City,,Missouri,town,Grant City MO
1484,40.4877658,-94.7167772,1,1,1,0,1,1,21707,21708,Ganor City Mo,Gaynor,,Missouri,town,Gaynor MO
1485,40.49003629999999,-87.5169642,2,2,2,0,2,2,18683,18684,Ambia Ind,Ambia,,Indiana,town,Ambia IN
1486,40.49083686,-88.8474017,1,1,1,0,1,1,2539,2540,McLean county Ill,McLean,,Illinois,county,McLean County IL
1487,40.49393370000001,-85.14830400000002,1,1,1,0,1,1,11340,11341,Pennville Ind,Pennville,,Indiana,town,Pennville IN
1488,40.4950399,-91.6776631,1,1,1,0,1,1,12503,12504,Revere Mo,Revere,,Missouri,town,Revere MO
1489,40.4950646,-81.98459059999998,1,1,1,0,1,1,20917,20918,Killbuck Ohio,Killbuck,,Ohio,town,Killbuck OH
1490,40.498625200000006,-98.9478594,2,2,2,0,2,2,25695,25696,Minden Nebr,Minden,,Nebraska,town,Minden NE
1491,40.4992419,-77.7413818,1,1,1,0,1,1,2008,2009,McVeyiown Pa,Mcveytown,,Pennsylvania,town,Mcveytown PA
1492,40.5039475,-91.1088973,1,1,1,0,1,1,17048,17049,Burnside Ill,Burnside,,Illinois,town,Burnside IL
1493,40.50742061,-89.5134801,1,1,0,1,1,1,18153,18154,Tazwell county Ill,,Tazewell,Illinois,county,Tazewell County IL
1494,40.5083719,-85.8255378,1,1,1,0,1,1,20708,20709,Swayzee Ind,Swayzee,,Indiana,town,Swayzee IN
1495,40.5108385,-101.0196016,1,1,1,0,1,1,26631,26632,Hay Center Nebr,Hayes Center,,Nebraska,town,Hayes Center NE
1496,40.5113975,-93.5321644,1,1,1,0,1,1,22318,22319,Mercer county Mo,Mercer,,Missouri,town,Mercer MO
1497,40.5139432,-83.57270600000003,1,1,1,0,1,1,3198,3199,Ridgeway Ohio,Ridgeway,,Ohio,town,Ridgeway OH
1498,40.5169402,-101.6432253,1,1,1,0,1,1,18655,18656,Imperial Nebr,Imperial,,Nebraska,town,Imperial NE
1499,40.5169834,-89.90844609999998,1,1,1,0,1,1,2895,2896,Banner Ill,Banner,,Illinois,town,Banner IL
1500,40.5175281,-92.5763013,1,1,1,0,1,1,13990,13991,Glenwood Mo,Glenwood,,Missouri,town,Glenwood MO
1501,40.5175349,-88.07198570000001,1,1,1,0,1,1,17822,17823,Loda Ill,Loda,,Illinois,town,Loda IL
1502,40.5186471,-86.71306159999997,1,1,1,0,1,1,2928,2929,Colburn Ind,Colburn,,Indiana,town,Colburn IN
1503,40.5186625,-86.72181640000002,1,1,1,0,1,1,2931,2932,Calburn Ind,Colburn,,Indiana,town,Colburn IN
1504,40.5186809,-78.3947359,3,3,3,0,3,3,4104,4105,Altoona Pa,Altoona,,Pennsylvania,town,Altoona PA
1505,40.5200635,-82.0973748,2,2,2,0,2,2,1368,1369,Glenmont Ohio,Glenmont,,Ohio,town,Glenmont OH
1506,40.5216783,-98.0553259,1,1,1,0,1,1,6030,6031,Clay Center Nebr,Clay Center,,Nebraska,town,Clay Center NE
1507,40.5239821,-76.0016017,1,1,1,0,1,1,30559,30560,Berne Pa,Berne,,Pennsylvania,town,Berne PA
1508,40.5257363,-99.6338707,1,1,1,0,1,1,30317,30318,Bertrand Nebr,Bertrand,,Nebraska,town,Bertrand NE
1509,40.526951200000006,-97.5958818,2,2,2,0,2,2,6637,6638,Geneva Nebr,Geneva,,Nebraska,town,Geneva NE
1510,40.5269792,-88.78367929999997,1,1,1,0,1,1,13666,13667,Fletcher Ill,Fletcher,,Illinois,town,Fletcher IL
1511,40.52753920000001,-89.4925979,1,1,1,0,1,1,24805,24806,Tremont Ill,Tremont,,Illinois,town,Tremont IL
1512,40.5322644,-91.414876,1,1,1,0,1,1,3321,3322,Montrose Iowa,Montrose,,Iowa,town,Montrose IA
1513,40.5327852,-100.3834757,1,1,1,0,1,1,2279,2280,Stockville Nebr,Stockville,,Nebraska,town,Stockville NE
1514,40.5333789,-84.9638564,1,1,1,0,1,1,17803,17804,Bryant Ind,Bryant,,Indiana,town,Bryant IN
1515,40.533412,-77.3855442,3,3,3,0,3,3,8005,8006,Port Royal Pa,Port Royal,,Pennsylvania,town,Port Royal PA
1516,40.5347196,-95.3191475,1,1,1,0,1,1,7188,7189,Westboro Mo,Westboro,,Missouri,town,Westboro MO
1517,40.53504279999999,-85.70577469999998,1,1,1,0,1,1,25892,25893,Marion lnd,Marion,,Indiana,town,Marion Indiana
1518,40.5392032,-87.6800257,2,2,2,0,2,2,8228,8229,Wellington Ill,Wellington,,Illinois,town,Wellington IL
1519,40.54241500000001,-86.54006740000001,1,1,1,0,1,1,21937,21938,Carrol Ind,Carroll County,,Indiana,town,Carroll County IN
1520,40.5430902,-88.71645459999998,1,1,1,0,1,1,7539,7540,Cooksville Ill,Cooksville,,Illinois,town,Cooksville IL
1521,40.54725870000001,-86.5244434,4,4,4,0,4,4,13147,13148,Flora Ind,Flora,,Indiana,town,Flora IN
1522,40.5489358,-84.5702338,1,1,1,0,1,1,15099,15100,Salina Ohio,Celina,,Ohio,town,Celina OH
1523,40.5492265,-82.82740140000001,1,1,1,0,1,1,4188,4189,Mt Giliad Ohio,Mt Gilead,,Ohio,town,Mt Gilead OH
1524,40.550042,-91.3848749,1,1,1,0,1,1,4303,4304,Nauvoo Ill,Nauvoo,,Illinois,town,Nauvoo IL
1525,40.5508444,-85.2956922,1,1,1,0,1,1,6617,6618,Montpelier lnd,Montpelier,,Indiana,town,Montpelier Indiana
1526,40.5538225,-77.1627368,1,1,1,0,1,1,14862,14863,Millerstown Pa,Millerstown,,Pennsylvania,town,Millerstown PA
1527,40.5540025,-90.5130997,1,1,1,0,1,1,30547,30548,Bushnell Ill,Bushnell,,Illinois,town,Bushnell IL
1528,40.5578178,-90.6734649,1,1,1,0,1,1,24254,24255,Goodhope Ill,Good Hope,,Illinois,town,Good Hope IL
1529,40.5580945,-90.0351167,6,6,6,0,6,6,33,34,Canton Ill,Canton,,Illinois,town,Canton IL
1530,40.5583739,-85.6591442,9,9,9,0,9,9,1657,1658,Marion Ind,Marion,,Indiana,town,Marion IN
1531,40.5609411,-84.22181251,1,1,0,1,1,1,18119,18120,Auglaize county Ohio,,Auglaize,Ohio,county,Auglaize County OH
1532,40.5628234,-87.2454007,1,1,1,0,1,1,12204,12205,Atkinson Ind,Atkinson,,Indiana,town,Atkinson IN
1533,40.5669788,-88.6164508,3,3,3,0,3,3,16005,16006,Colfax Ill,Colfax,,Illinois,town,Colfax IL
1534,40.5672584,-87.7844742,1,1,1,0,1,1,8227,8228,Goodwine Ill,Goodwine,,Illinois,town,Goodwine IL
1535,40.5675346,-88.2478272,1,1,1,0,1,1,6331,6332,Melvin Ill,Melvin,,Illinois,town,Melvin IL
1536,40.5675388,-89.640658,2,2,2,0,2,2,1517,1518,Pekin Ill,Pekin,,Illinois,town,Pekin IL
1537,40.5686292,-84.84180529999998,1,1,1,0,1,1,17837,17838,New Corydon Ind,New Corydon Wabash Township,,Indiana,town,New Corydon Wabash Township IN
1538,40.5697892,-79.7647705,1,1,1,0,1,1,6649,6650,New Kensington Pa,New Kensington,,Pennsylvania,town,New Kensington PA
1539,40.5697996,-77.3969338,5,5,5,0,5,5,8825,8826,Mifflin Pa,Mifflintown,,Pennsylvania,town,Mifflintown PA
1540,40.5775397,-85.8733179,1,1,1,0,1,1,24552,24553,Converse Ind,Converse,,Indiana,town,Converse IN
1541,40.5789277,-86.1902719,1,1,1,0,1,1,985,986,Galveston Ind,Galveston,,Indiana,town,Galveston IN
1542,40.5795317,-74.1502007,1,1,1,0,1,1,6188,6189,Castleton N Y,Staten Island,,New York,town,Staten Island NY
1543,40.5822588,-89.13202509999998,2,2,2,0,2,2,11365,11366,Carlock Ill,Carlock,,Illinois,town,Carlock IL
1544,40.5833749,-90.9693057,1,1,1,0,1,1,18471,18472,LaHarpe 111,La Harpe,,Illinois,town,La Harpe IL
1545,40.5843892,-93.5234432,1,1,1,0,1,1,30594,30595,Lineville Iowa,Lineville,,Iowa,town,Lineville IA
1546,40.5862583,-98.3898726,5,5,5,0,5,5,951,952,Hastings Nebr,Hastings,,Nebraska,town,Hastings NE
1547,40.586667,-83.126389,1,1,1,0,1,1,28547,28548,Marlon Ohio,Marion,,Ohio,town,Marion Ohio
1548,40.5869788,-88.3811647,1,1,1,0,1,1,7945,7946,Sibley Ill,Sibley,,Illinois,town,Sibley IL
1549,40.58753710000001,-86.6750059,3,3,3,0,3,3,11659,11660,Delphi Ind,Delphi,,Indiana,town,Delphi IN
1550,40.5886699,-83.12852420000002,1,1,1,0,1,1,7812,7813,Marion Ohio,Marion,,Ohio,town,Marion OH
1551,40.5891378,-82.42830570000002,2,2,2,0,2,2,26642,26643,Butler Ohio,Butler,,Ohio,town,Butler OH
1552,40.5900139,-98.5061754,3,3,3,0,3,3,21872,21873,Juniata Nehr,Juniata,,Nebraska,town,Juniata NE
1553,40.59087279999999,-91.5312685,1,1,1,0,1,1,22788,22789,Charleston Iowa,Charleston,,Iowa,town,Charleston IA
1554,40.5919904,-84.9587879,2,2,2,0,2,2,251,252,Geneva Ind,Geneva,,Indiana,town,Geneva IN
1555,40.5947844,-81.5267864,1,1,1,0,1,1,22887,22888,Strasburg Ohio,Strasburg,,Ohio,town,Strasburg OH
1556,40.5969794,-88.0380959,1,1,1,0,1,1,22227,22228,Buckley Ill,Buckley,,Illinois,town,Buckley IL
1557,40.6028144,-86.8672339,2,2,2,0,2,2,17254,17255,Brookston Ind,Brookston,,Indiana,town,Brookston IN
1558,40.6044458,-95.6577711,1,1,1,0,1,1,3790,3791,Hamburg Iowa,Hamburg,,Iowa,town,Hamburg IA
1559,40.6047134,-94.387736,4,4,4,0,4,4,2659,2660,Redding Iowa,Redding,,Iowa,town,Redding IA
1560,40.6050706,-77.7255502,7,7,7,0,7,7,10531,10532,Belleville Pa,Belleville,,Pennsylvania,town,Belleville PA
1561,40.6056249,-73.9492079,1,1,1,0,1,1,525,526,Madison N Y,Madison Brooklyn,,New York,town,Madison Brooklyn NY
1562,40.6058688,-88.9872965,1,1,1,0,1,1,11799,11800,Hudson Ill,Hudson,,Illinois,town,Hudson IL
1563,40.6063854,-97.8596879,10,10,10,0,10,10,7235,7236,Sutton Nebr,Sutton,,Nebraska,town,Sutton NE
1564,40.6110063,-86.54316879999998,1,1,1,0,1,1,24385,24386,Camden Ind,Camden,,Indiana,town,Camden IN
1565,40.612812700000006,-88.1833798,4,4,4,0,4,4,1318,1319,Roberts Ill,Roberts,,Illinois,town,Roberts IL
1566,40.6155454,-94.4771826,3,3,3,0,3,3,7928,7929,Blockton Iowa,Blockton,,Iowa,town,Blockton IA
1567,40.6167044,-87.32085179999999,1,1,1,0,1,1,15682,15683,Fowler Ind,Fowler,,Indiana,town,Fowler IN
1568,40.6186756,-80.5772928,1,1,1,0,1,1,10822,10823,East Liverpool Ohio,East Liverpool,,Ohio,town,East Liverpool OH
1569,40.6203151,-98.6577175,1,1,1,0,1,1,4756,4757,Kenesaw Nebr,Kenesaw,,Nebraska,town,Kenesaw NE
1570,40.62115120000001,-90.4620731,1,1,1,0,1,1,4232,4233,Prairie City Ill,Prairie City,,Illinois,town,Prairie City IL
1571,40.62145510000001,-79.1525349,1,1,1,0,1,1,17034,17035,Indiana Pa,Indiana,,Pennsylvania,town,Indiana PA
1572,40.622777,-93.9341158,1,1,1,0,1,1,9868,9869,Lamoni Iowa,Lamoni,,Iowa,town,Lamoni IA
1573,40.6252173,-96.9615141,2,2,2,0,2,2,5134,5135,Crete Nebr,Crete,,Nebraska,town,Crete NE
1574,40.6255415,-103.207709,2,2,2,0,2,2,8373,8374,Sterling Colo,Sterling,,Colorado,town,Sterling CO
1575,40.6283696,-87.6961395,2,2,2,0,2,2,8440,8441,Milford Ill,Milford,,Illinois,town,Milford IL
1576,40.6297634,-91.314535,2,2,2,0,2,2,8370,8371,Fort Madison Iowa,Fort Madison,,Iowa,town,Fort Madison IA
1577,40.6300081,-100.5157004,1,1,1,0,1,1,4330,4331,Curtis Nebr,Curtis,,Nebraska,town,Curtis NE
1578,40.6300482,-85.0441304,2,2,2,0,2,2,19333,19334,Hartford Ind,Hartford Township,,Indiana,town,Hartford Township IN
1579,40.6331249,-89.3985283,28,28,25,0,28,28,71,72,Prairie Home Ill,Prairie Home,,Illinois,state,Illinois
1580,40.6350266,-92.3512958,1,1,1,0,1,1,28280,28281,Stiles Iowa,Stiles Grove,,Iowa,town,Stiles Grove IA
1581,40.6352901,-97.58512059999998,1,1,1,0,1,1,23131,23132,Fairmont Nebr,Fairmont,,Nebraska,town,Fairmont NE
1582,40.6361526,-91.1673681,1,1,1,0,1,1,24779,24780,Dallas City Ill,Dallas City,,Illinois,town,Dallas City IL
1583,40.6391684,-93.8116131,3,3,3,0,1,3,15697,15698,David City Iowa,Davis City,,Iowa,town,Davis City IA
1584,40.641149,-86.5738923,1,1,1,0,1,1,3167,3168,Rockfield Ind,Rockfield,,Indiana,town,Rockfield IN
1585,40.6414237,-88.7834001,1,1,1,0,1,1,13882,13883,Lexington Ill,Lexington,,Illinois,town,Lexington IL
1586,40.6441737,-97.4503271,2,2,2,0,2,2,6219,6220,Exeter Nebr,Exeter,,Nebraska,town,Exeter NE
1587,40.6441744,-93.2588228,1,1,1,0,1,1,15634,15635,Sewal Iowa,Sewal,,Iowa,town,Sewal IA
1588,40.646679,-90.037758,1,1,1,0,1,1,29825,29826,Gilchrist Ill,Gilchrist,,Illinois,town,Gilchrist IL
1589,40.6469982,-83.60965159999998,1,1,1,0,1,1,1062,1063,Kenton Ohio,Kenton,,Ohio,town,Kenton OH
1590,40.6481502,-90.20441,1,1,1,0,1,1,22529,22530,Fairview Ill,Fairview,,Illinois,town,Fairview IL
1591,40.6509334,-74.011276,3,3,3,0,3,3,859,860,Ridgewood N Y,Ridgewood Queens,,New York,town,Queens NY
1592,40.6536172,-97.2861572,1,1,1,0,1,1,28253,28254,Friend Nebr,Friend,,Nebraska,town,Friend NE
1593,40.656990500000006,-85.2216377,1,1,1,0,1,1,9319,9320,Poneto Ind,Poneto,,Indiana,town,Poneto IN
1594,40.6578242,-84.9519115,8,8,8,0,8,8,6101,6102,Berne Ind,Berne,,Indiana,town,Berne IN
1595,40.6588798,-95.0319224,1,1,1,0,1,1,28990,28991,Shambaugh Iowa,Shambaugh,,Iowa,town,Shambaugh IA
1596,40.66079910000001,-86.1083877,1,1,1,0,1,1,2657,2658,Bunker Hill Ind,Bunker Hill,,Indiana,town,Bunker Hill IN
1597,40.66087260000001,-86.24194,1,1,1,0,1,1,23724,23725,Walton Ind,Walton,,Indiana,town,Walton IN
1598,40.6614544,-78.8033702,1,1,1,0,1,1,4965,4966,West Branch Pa,West Branch,,Pennsylvania,town,West Branch Northern Cambria PA
1599,40.66309329999999,-86.8694571,2,2,2,0,2,2,2252,2253,Chalmers Ind,Chalmers,,Indiana,town,Chalmers IN
1600,40.6642054,-87.27390759999999,1,1,1,0,1,1,10608,10609,Lochlel Ind,Lochiel Union Township,,Indiana,town,Lochiel Union Township IN
1601,40.6642065,-90.4348506,2,2,2,0,2,2,12272,12273,Avon Ill,Avon,,Illinois,town,Avon IL
1602,40.66643,-90.9812514,1,1,1,0,1,1,28864,28865,Terre Haute Ill,Terre Haute,,Illinois,town,Terre Haute IL
1603,40.666932,-94.721358,2,2,2,0,2,2,12445,12446,Bedford Iowa,Bedford,,Iowa,town,Bedford IA
1604,40.672811,-88.03477170000002,2,2,2,0,2,2,7859,7860,Del Rey Ill,Delray,,Illinois,town,Delrey Onarga Township Illinois
1605,40.6744348,-94.4121811,1,1,1,0,1,1,29759,29760,Maloy Iowa,Maloy,,Iowa,town,Maloy IA
1606,40.6765745,-95.8593616,5,5,5,0,5,5,7951,7952,Nebraska City Nebr,Nebraska City,,Nebraska,town,Nebraska City NE
1607,40.6822273,-93.1197708,1,1,1,0,1,1,23785,23786,Seymour Iowa,Seymour,,Iowa,town,Seymour IA
1608,40.6828154,-87.41168909999998,3,3,3,0,3,3,8506,8507,Earl Park Ind,Earl Park,,Indiana,town,Earl Park IN
1609,40.68333300000001,21.683333,1,1,1,0,1,1,3921,3922,Sorovitch Turkey,Sorovich,,Turkey,town,Amyntaio Greece
1610,40.6856456,-76.195499,1,1,1,0,1,1,7033,7034,Pottsville Pa,Pottsville,,Pennsylvania,town,Pottsville PA
1611,40.687825200000006,-84.6466255,2,2,2,0,2,2,492,493,Rockford Ohio,Rockford,,Ohio,town,Rockford OH
1612,40.691084,-76.88272090000002,1,1,1,0,1,1,1695,1696,Port Trevorton Penn,Port Trevorton,,Pennsylvania,town,Port Trevorton PA
1613,40.6917043,-89.7951061,1,1,1,0,1,1,15226,15227,Hannah City Ill,Hanna City,,Illinois,town,Hanna City IL
1614,40.6936488,-89.58898640000002,15,15,15,0,15,15,1424,1425,Peoria Ill,Peoria,,Illinois,town,Peoria IL
1615,40.69476210000001,-86.1949946,1,1,1,0,1,1,6793,6794,Onward Ind,Onward,,Indiana,town,Onward IN
1616,40.696116,-93.5979968,1,1,1,0,1,1,17287,17288,Woodland Iowa,Woodland,,Iowa,town,Woodland IA
1617,40.6972811,-82.137376,2,2,2,0,2,2,11481,11482,McZena Ohio,Mczena,,Ohio,town,Mczena OH
1618,40.6975898,-74.2631635,1,1,1,0,1,1,28961,28962,Union N J,Union,,New Jersey,town,Union NJ
1619,40.697699,-89.8906643,1,1,1,0,1,1,30305,30306,Trivoli 111,Trivoli,,Illinois,town,Trivoli IL
1620,40.6980932,-90.0059483,1,1,1,0,1,1,4449,4450,Farmington Ill,Farmington,,Illinois,town,Farmington IL
1621,40.69933029999999,-99.08167840000002,3,3,3,0,3,3,16374,16375,Carney Nebr,Kearney,,Nebraska,town,Kearney NE
1622,40.7036482,-89.4073123,2,2,2,0,2,2,27068,27069,Washington Ill,Washington,,Illinois,town,Washington IL
1623,40.7049191,-94.3704833,2,2,2,0,2,2,6983,6984,Benton Iowa,Benton,,Iowa,town,Benton Iowa
1624,40.7058411,-100.2148552,1,1,1,0,1,1,11802,11803,Farnum Nebr,Farnam,,Nebraska,town,Farnam NE
1625,40.7063539,-93.365383,1,1,1,0,1,1,25630,25631,Allerton Iowa,Allerton,,Iowa,town,Allerton IA
1626,40.7100854,-76.4419089,1,1,1,0,1,1,22684,22685,Mabel Pa,Mabel,,Pennsylvania,town,Mabel PA
1627,40.7127837,-74.00594129999998,85,85,85,0,85,85,65,66,Brooklyn N Y,New York City,,New York,town,New York NY
1628,40.7139766,-76.1966181,1,1,1,0,1,1,25025,25026,Lorraine Pa,Lorraine,,Pennsylvania,town,Lorraine East Norwegian Township PA
1629,40.7144803,-87.7311426,1,1,1,0,1,1,18177,18178,Woodland Ill,Woodland,,Illinois,town,Woodland IL
1630,40.71471470000001,-94.235232,7,7,7,0,7,7,219,220,Mount Ayr Iowa,Mt Ayr,,Iowa,town,Mt Ayr IA
1631,40.715035,-88.00615090000002,2,2,2,0,2,2,209,210,Onarga Ill,Onarga,,Illinois,town,Onarga IL
1632,40.7167039,-91.4501542,2,2,2,0,2,2,10654,10655,West Point Iowa,West Point,,Iowa,town,West Point IA
1633,40.7182233,-99.3732616,1,1,1,0,1,1,4707,4708,Elm Creek Nebr,Elm Creek,,Nebraska,town,Elm Creek NE
1634,40.7206451,-76.19105359999998,1,1,1,0,1,1,10142,10143,St Clair Pa,St Clair,,Pennsylvania,town,St Clair PA
1635,40.7208593,-95.4808047,1,1,1,0,1,1,24720,24721,Farragut Iowa,Farragut,,Iowa,town,Farragut IA
1636,40.7263249,-74.2286435,1,1,1,0,1,1,10222,10223,Irvington N J,Irvington,,New Jersey,town,Irvington NJ
1637,40.7281575,-74.0776417,3,3,3,0,3,3,333,334,Jersey City N J,Jersey City,,New Jersey,town,Jersey City NJ
1638,40.72905628,-85.22127949,1,1,0,1,1,1,11657,11658,Wells county Ind,,Wells,Indiana,county,Wells County IN
1639,40.7290565,-92.8738196,4,4,4,0,4,4,16513,16514,Centerville Iowa,Centerville,,Iowa,town,Centerville IA
1640,40.7303057,-91.9623949,1,1,1,0,1,1,997,998,Keosauqua Iowa,Keosauqua,,Iowa,town,Keosauqua IA
1641,40.7311,-94.8996976,1,1,1,0,1,1,4849,4850,New Market Iowa,New Market,,Iowa,town,New Market IA
1642,40.7332105,21.1132871,1,1,1,0,1,1,7022,7023,Fiorina Greece,Florina,,Greece,town,Florina Greece
1643,40.7353371,-80.9564776,1,1,1,0,1,1,8025,8026,Kensington Ohio,Kensington,,Ohio,town,Kensington OH
1644,40.735657,-74.1723667,3,3,3,0,3,3,4840,4841,Newark N J,Newark,,New Jersey,town,Newark NJ
1645,40.7386579,-85.1716368,1,1,1,0,1,1,24382,24383,Bluffton Ind,Bluffton,,Indiana,town,Bluffton IN
1646,40.7386664,-83.23270440000002,1,1,1,0,1,1,1957,1958,Little Sandusky Ohio,Little Sandusky,,Ohio,town,Little Sandusky OH
1647,40.7392017,-89.0164626,3,3,3,0,3,3,13417,13418,Elpaso Ill,El Paso,,Illinois,town,El Paso IL
1648,40.73941062,-93.32736787,1,1,0,1,1,1,21840,21841,Bethlehem Iowa,,Wayne,Iowa,county,Wayne County IA
1649,40.739724,-93.7477217,5,5,5,0,5,5,16089,16090,Leon Iowa,Leon,,Iowa,town,Leon IA
1650,40.740625,-80.0469883,1,1,1,0,1,1,17513,17514,Callery Junction Pa,Callery,,Pennsylvania,town,Callery PA
1651,40.740934,-74.38376240000002,1,1,1,0,1,1,24657,24658,Chatham N J,Chatham,,New Jersey,town,Chatham NJ
1652,40.7416775,-97.8808835,1,1,1,0,1,1,2648,2649,Farmers Valley Nebr,Farmers Valley,,Nebraska,town,Farmers Valley NE
1653,40.742551,-84.1052256,8,8,8,0,8,8,1346,1347,Hume Ohio,Lima,,Ohio,town,Lima OH
1654,40.743368200000006,-88.88145779999998,1,1,1,0,1,1,29855,29856,Gridley Ill,Gridley,,Illinois,town,Gridley IL
1655,40.7439905,-74.0323626,1,1,1,0,1,1,9421,9422,Hoboken N J,Hoboken,,New Jersey,town,Hoboken NJ
1656,40.74417620000001,-97.5975499,1,1,1,0,1,1,26027,26028,MeCool Nebr,McCool Junction,,Nebraska,town,McCool Junction NE
1657,40.7450468,-84.93691109999997,1,1,1,0,1,1,26459,26460,Monroe Ind,Monroe,,Indiana,town,Monroe IN
1658,40.7453169,-86.7647343,2,2,2,0,2,2,3019,3020,Monticello Ind,Monticello,,Indiana,town,Monticello IN
1659,40.746643,-91.993545,1,1,1,0,1,1,16644,16645,Pittsburg Iowa,Pittsburgh,,Iowa,town,Pittsburg IA
1660,40.7469845,-90.90402840000002,1,1,1,0,1,1,21075,21076,Stronghurst Ill,Stronghurst,,Illinois,town,Stronghurst IL
1661,40.7472568,-88.6220046,1,1,1,0,1,1,24572,24573,Weston Ill,Weston,,Illinois,town,Weston IL
1662,40.7472873,-80.3352364,1,1,1,0,1,1,1407,1408,Patterson Pa,Patterson,,Pennsylvania,town,Patterson PA
1663,40.7483337,-95.6474959,3,3,3,0,3,3,8393,8394,Sidney Iowa,Sidney,,Iowa,town,Sidney IA
1664,40.7516884,-92.4149074,1,1,1,0,1,1,2878,2879,Bloomfield Iowa,Bloomfield,,Iowa,town,Bloomfield IA
1665,40.7536528,-86.0688811,2,2,2,0,2,2,4355,4356,Peru Ind,Peru,,Indiana,town,Peru IN
1666,40.7541347,-88.3154559,1,1,1,0,1,1,11060,11061,Chatsworth in,Chatsworth,,Illinois,town,Chatsworth IL
1667,40.7544843,-86.35666590000002,6,6,6,0,6,6,10233,10234,Logansport Ind,Logansport,,Indiana,town,Logansport IN
1668,40.756702,-88.191158,1,1,1,0,1,1,17086,17087,Piper City Ill,Piper City,,Illinois,town,Piper City IL
